order_id,order_date,state,category,item,gender,size,is_subscriber,quantity,total_amount,review,age,payment_type
46249,2023-11-13,Coahuila,Accessories,Backpack,Male,L,0,1,540.90,5,49,"Debit Card"
46250,2023-02-21,Querétaro,Accessories,Scarf,Female,M,0,1,140.80,4,28,Cash
46251,2024-10-07,Querétaro,Tops,T-Shirt,Female,L,0,1,99.99,1,25,"Credit Card"
46252,2022-06-08,Campeche,Shoes,Sneakers,Male,L,1,1,599.50,4,26,PayPal
46253,2024-12-21,Zacatecas,Outerwear,Hoodie,Female,XL,0,1,275.45,2,27,"Credit Card"
46254,2022-05-06,"Estado de México",Accessories,Belt,Male,S,1,1,120.60,1,57,Cash
46255,2023-12-27,Querétaro,Outerwear,Coat,Female,L,0,1,650.00,5,54,PayPal
46256,2024-09-19,Puebla,Shoes,Slip-Ons,Male,M,0,1,750.00,1,60,"Debit Card"
46257,2023-07-10,Oaxaca,Bottoms,Shorts,Female,S,0,1,145.60,5,35,"Credit Card"
46258,2023-10-01,"Baja California Sur",Activewear,"Running Shorts",Female,L,0,1,180.30,5,33,"Credit Card"
46259,2022-12-26,Puebla,Tops,"Tank Top",Male,M,0,1,89.25,2,24,PayPal
46260,2023-07-13,Chiapas,Outerwear,Jacket,Female,M,0,1,480.90,5,24,"Credit Card"
46261,2024-04-15,Sinaloa,Shoes,Sandals,Male,M,0,1,210.25,4,24,"Debit Card"
46262,2023-08-05,Jalisco,"One-Piece Outfits",Jumpsuit,Female,XL,1,1,899.99,4,57,"Credit Card"
46263,2022-07-08,Campeche,Accessories,Belt,Female,M,1,1,120.60,3,23,"Debit Card"
46264,2024-04-27,"Ciudad de México",Tops,"Polo Shirt",Male,M,0,1,135.50,3,43,Cash
46265,2024-02-17,Chiapas,Outerwear,Jacket,Male,S,0,1,480.90,5,22,"Debit Card"
46266,2023-08-18,Chihuahua,Bottoms,Jeans,Male,M,0,1,299.99,3,25,PayPal
46267,2021-09-10,"Baja California Sur",Outerwear,Jacket,Female,M,1,1,480.90,3,24,"Debit Card"
46268,2023-01-06,Puebla,Activewear,"Training Pants",Male,M,0,1,310.70,1,50,"Debit Card"
46269,2021-01-11,Querétaro,Shoes,Boots,Female,M,0,1,890.99,4,26,"Debit Card"
46270,2021-04-21,"Nuevo León",Accessories,Cap,Male,L,0,1,99.40,4,34,PayPal
46271,2021-02-15,Tabasco,Tops,"Tank Top",Female,M,0,1,89.25,5,25,"Debit Card"
46272,2021-06-18,Coahuila,Tops,"Tank Top",Male,M,1,1,89.25,5,47,"Credit Card"
46273,2024-12-22,"San Luis Potosí",Tops,T-Shirt,Male,S,1,1,99.99,2,51,Cash
46274,2022-08-09,Sinaloa,"One-Piece Outfits",Jumpsuit,Male,L,0,1,899.99,3,25,"Credit Card"
46275,2024-11-19,Tlaxcala,"One-Piece Outfits",Jumpsuit,Female,L,0,2,1799.98,3,25,Cash
46276,2024-05-23,Querétaro,Swimwear,"Board Shorts",Female,M,0,1,120.30,4,28,"Debit Card"
46277,2023-06-16,Tabasco,"One-Piece Outfits",Tunic,Female,XL,0,1,340.20,3,53,PayPal
46278,2022-09-08,Veracruz,Tops,"Tank Top",Female,M,0,1,89.25,5,16,"Debit Card"
46279,2024-05-23,Oaxaca,Tops,"Tank Top",Female,M,1,1,89.25,5,21,"Credit Card"
46280,2024-05-19,Sinaloa,Outerwear,Jacket,Female,S,0,1,480.90,5,22,Cash
46281,2024-03-14,Querétaro,Outerwear,Coat,Female,XL,0,1,650.00,4,24,PayPal
46282,2024-08-03,Jalisco,Accessories,Backpack,Male,L,0,1,540.90,5,35,Cash
46283,2021-11-02,Zacatecas,Accessories,Backpack,Female,S,0,1,540.90,5,27,PayPal
46284,2022-11-16,Guerrero,Activewear,"Training Pants",Male,L,0,1,310.70,5,25,PayPal
46285,2022-03-27,Guanajuato,Outerwear,Hoodie,Female,S,1,1,275.45,5,52,Cash
46286,2024-01-29,Morelos,Outerwear,Hoodie,Male,S,0,1,275.45,3,37,"Debit Card"
46287,2023-02-21,"Nuevo León",Outerwear,Hoodie,Female,S,0,1,275.45,5,24,"Debit Card"
46288,2024-07-24,Sinaloa,Activewear,"Running Shorts",Male,XL,0,1,180.30,5,44,Cash
46289,2023-08-20,Guanajuato,Outerwear,Coat,Non-specified,M,1,1,650.00,5,57,"Debit Card"
46290,2022-12-30,Morelos,Bottoms,"Utility Pants",Female,L,0,1,160.00,3,56,"Credit Card"
46291,2021-01-30,Jalisco,"One-Piece Outfits",Kaftan,Male,L,0,1,415.35,3,23,"Credit Card"
46292,2021-11-21,Zacatecas,Bottoms,"Utility Pants",Male,L,0,1,160.00,3,24,"Debit Card"
46293,2024-06-20,Puebla,Outerwear,Coat,Male,L,0,1,650.00,5,18,"Debit Card"
46294,2024-10-22,Tlaxcala,Activewear,"Training Pants",Male,XL,1,1,310.70,5,62,PayPal
46295,2023-02-27,Chihuahua,Shoes,Sandals,Female,XL,1,1,210.25,4,54,"Credit Card"
46296,2023-03-23,"Estado de México",Tops,T-Shirt,Male,XL,0,1,99.99,5,34,Cash
46297,2024-08-03,Jalisco,Bottoms,Jeans,Male,M,0,1,299.99,3,23,"Credit Card"
46298,2022-01-24,Puebla,Swimwear,"Swim Shorts",Male,XL,0,1,150.55,4,35,"Debit Card"
46299,2022-08-14,Campeche,Bottoms,Jeans,Female,S,0,1,299.99,3,26,Cash
46300,2021-04-16,Chiapas,Shoes,Slip-Ons,Non-specified,S,0,1,750.00,4,28,Cash
46301,2022-09-06,Puebla,Tops,"Tank Top",Male,M,0,1,89.25,4,19,"Credit Card"
46302,2024-06-22,"Ciudad de México",Outerwear,Jacket,Male,L,0,1,480.90,5,27,PayPal
46303,2022-08-19,Hidalgo,Shoes,Sneakers,Male,L,0,1,599.50,1,27,"Credit Card"
46304,2023-01-24,Veracruz,Shoes,Loafers,Female,S,0,2,960.80,4,46,"Credit Card"
46305,2023-10-13,Hidalgo,Accessories,"Messenger Bag",Female,L,0,1,650.75,1,31,"Debit Card"
46306,2024-08-29,"Baja California",Activewear,"Training Pants",Female,M,0,1,310.70,5,58,Cash
46307,2022-08-17,Puebla,Activewear,Joggers,Male,S,0,1,345.10,5,27,PayPal
46308,2021-10-22,Tlaxcala,Shoes,Loafers,Female,M,0,1,480.40,5,25,"Credit Card"
46309,2021-08-24,Guanajuato,Shoes,Sneakers,Female,M,0,1,599.50,3,52,"Credit Card"
46310,2023-04-27,"Estado de México",Accessories,Backpack,Male,XL,0,1,540.90,1,42,PayPal
46311,2022-12-21,Oaxaca,Accessories,Cap,Female,L,0,1,99.40,1,32,PayPal
46312,2024-08-12,"Estado de México",Shoes,Sandals,Male,M,0,1,210.25,4,44,PayPal
46313,2021-11-24,Zacatecas,Bottoms,"Cargo Pants",Male,M,1,1,250.75,5,56,"Credit Card"
46314,2024-06-02,Nayarit,Accessories,"Messenger Bag",Male,XL,1,1,650.75,1,57,"Credit Card"
46315,2023-09-13,Durango,Outerwear,Hoodie,Male,L,1,1,275.45,5,58,"Debit Card"
46316,2023-12-09,"Nuevo León",Swimwear,"Rash Guard",Female,M,1,1,180.90,4,35,"Credit Card"
46317,2021-11-21,Hidalgo,Accessories,Belt,Male,S,1,1,120.60,1,33,Cash
46318,2023-06-20,"Quintana Roo",Tops,T-Shirt,Female,L,0,1,99.99,5,46,"Credit Card"
46319,2022-10-24,"Quintana Roo",Swimwear,"Swim Shorts",Female,S,0,1,150.55,4,27,"Debit Card"
46320,2024-07-15,"Nuevo León",Outerwear,Hoodie,Non-specified,S,1,1,275.45,5,26,"Credit Card"
46321,2024-03-19,Guanajuato,Activewear,Joggers,Female,M,0,1,345.10,3,25,"Credit Card"
46322,2023-07-03,Durango,Accessories,Backpack,Male,S,0,1,540.90,1,47,"Credit Card"
46323,2023-09-29,"Baja California",Activewear,"Training Pants",Male,M,1,1,310.70,5,52,"Credit Card"
46324,2023-01-30,"Estado de México",Outerwear,Hoodie,Non-specified,XL,0,1,275.45,5,42,Cash
46325,2024-07-08,Puebla,Accessories,Cap,Female,S,1,1,99.40,1,36,PayPal
46326,2021-11-24,"Baja California Sur",Accessories,Belt,Male,M,0,1,120.60,1,28,"Debit Card"
46327,2024-01-04,Guerrero,Activewear,"Running Shorts",Male,XL,0,1,180.30,2,24,PayPal
46328,2024-12-30,"Quintana Roo",Accessories,Scarf,Male,L,1,1,140.80,1,27,"Credit Card"
46329,2021-04-11,"San Luis Potosí",Shoes,Boots,Non-specified,L,1,1,890.99,2,27,"Credit Card"
46330,2022-11-14,"Quintana Roo",Tops,T-Shirt,Female,S,0,1,99.99,2,17,"Debit Card"
46331,2022-04-25,"Quintana Roo",Outerwear,Hoodie,Female,S,0,1,275.45,5,49,"Credit Card"
46332,2024-06-21,Tlaxcala,Shoes,Sneakers,Male,M,0,1,599.50,4,39,PayPal
46333,2024-07-24,Guanajuato,Outerwear,Blazer,Female,L,1,1,520.30,5,20,"Credit Card"
46334,2022-07-05,Jalisco,Accessories,Backpack,Female,L,0,1,540.90,3,26,"Debit Card"
46335,2023-03-05,"Ciudad de México",Outerwear,Jacket,Male,S,0,1,480.90,1,45,Cash
46336,2022-01-05,"Ciudad de México",Bottoms,Shorts,Female,L,0,1,145.60,3,33,"Debit Card"
46337,2022-09-23,"Nuevo León","One-Piece Outfits",Tunic,Male,XL,0,2,680.40,3,21,PayPal
46338,2023-01-24,"San Luis Potosí",Bottoms,Shorts,Female,M,0,1,145.60,3,31,"Debit Card"
46339,2022-11-24,Zacatecas,"One-Piece Outfits",Tunic,Female,XL,0,1,340.20,3,43,Cash
46340,2024-06-26,"Ciudad de México",Accessories,Backpack,Male,L,0,1,540.90,1,18,"Debit Card"
46341,2022-09-21,Puebla,Shoes,Boots,Male,M,1,1,890.99,3,51,"Debit Card"
46342,2023-03-17,Coahuila,Activewear,"Running Shorts",Male,XL,0,1,180.30,5,24,"Credit Card"
46343,2024-09-08,"Nuevo León",Bottoms,Jeans,Female,M,0,1,299.99,3,30,"Debit Card"
46344,2022-02-11,Guerrero,Activewear,"Running Shorts",Female,L,0,1,180.30,5,35,"Debit Card"
46345,2023-10-14,Jalisco,Bottoms,Jeans,Female,XL,1,1,299.99,3,33,"Credit Card"
46346,2023-06-26,Aguascalientes,Shoes,Sneakers,Male,S,0,1,599.50,5,37,"Debit Card"
46347,2024-04-26,Colima,Swimwear,"Board Shorts",Male,L,0,1,120.30,4,35,PayPal
46348,2021-02-13,"San Luis Potosí",Shoes,Boots,Female,L,0,1,890.99,4,23,"Debit Card"
46349,2023-02-03,Veracruz,Tops,"Tank Top",Female,L,0,1,89.25,3,35,"Credit Card"
46350,2023-06-24,Durango,Tops,"Button-Up Shirt",Female,XL,1,1,220.40,5,55,"Credit Card"
46351,2023-09-07,Yucatán,Accessories,Cap,Female,M,1,1,99.40,1,27,Cash
46352,2024-04-27,Hidalgo,Bottoms,Shorts,Male,S,0,1,145.60,3,25,"Credit Card"
46353,2021-09-11,Sinaloa,Activewear,"Track Jacket",Female,M,0,1,420.60,5,27,Cash
46354,2022-09-29,Veracruz,Activewear,"Compression Top",Female,S,0,1,250.55,1,52,"Debit Card"
46355,2024-05-25,Guanajuato,Outerwear,Hoodie,Female,S,0,1,275.45,5,49,PayPal
46356,2021-10-08,Guanajuato,"One-Piece Outfits",Rompers,Female,M,1,1,720.10,1,25,"Credit Card"
46357,2022-10-06,Aguascalientes,Activewear,Joggers,Male,M,1,1,345.10,3,26,"Credit Card"
46358,2024-06-03,Tamaulipas,Shoes,Sneakers,Female,XL,0,1,599.50,4,54,PayPal
46359,2024-08-04,Sinaloa,Accessories,Belt,Male,L,0,1,120.60,4,35,Cash
46360,2021-11-27,Guerrero,Shoes,Loafers,Non-specified,M,0,1,480.40,4,52,Cash
46361,2022-04-19,Chiapas,Outerwear,Jacket,Male,M,1,1,480.90,5,28,"Credit Card"
46362,2021-11-12,Hidalgo,"One-Piece Outfits",Jumpsuit,Female,XL,0,1,899.99,3,31,"Credit Card"
46363,2023-11-26,Morelos,Shoes,Sneakers,Male,XL,0,1,599.50,4,23,"Credit Card"
46364,2024-06-01,Colima,Swimwear,"Swim Shorts",Female,S,1,1,150.55,1,23,Cash
46365,2023-05-10,Tlaxcala,Tops,"Tank Top",Male,M,0,1,89.25,5,60,"Debit Card"
46366,2024-12-10,Sinaloa,Accessories,Scarf,Female,M,0,1,140.80,1,15,"Debit Card"
46367,2021-04-10,Morelos,Accessories,"Messenger Bag",Female,M,0,1,650.75,1,57,Cash
46368,2022-09-20,Puebla,Tops,"Button-Up Shirt",Male,L,0,1,220.40,5,59,PayPal
46369,2024-12-24,Campeche,Bottoms,"Cargo Pants",Female,M,0,1,250.75,1,43,Cash
46370,2021-03-05,Tamaulipas,"One-Piece Outfits",Jumpsuit,Female,L,0,1,899.99,3,23,"Credit Card"
46371,2022-12-09,Durango,Activewear,Joggers,Male,M,0,1,345.10,2,33,"Debit Card"
46372,2024-10-10,Oaxaca,Outerwear,Blazer,Female,S,1,1,520.30,3,52,"Credit Card"
46373,2024-09-27,Nayarit,Outerwear,Jacket,Male,XL,0,1,480.90,2,31,"Debit Card"
46374,2023-12-15,"Baja California Sur",Shoes,Boots,Male,M,1,1,890.99,4,55,"Debit Card"
46375,2021-03-20,Guanajuato,Shoes,Boots,Non-specified,S,0,1,890.99,4,45,Cash
46376,2022-11-28,Tlaxcala,Activewear,"Running Shorts",Male,M,1,1,180.30,5,28,"Credit Card"
46377,2024-02-28,Chiapas,Bottoms,Jeans,Female,S,0,1,299.99,2,35,Cash
46378,2021-12-01,Guerrero,"One-Piece Outfits",Tunic,Male,L,1,1,340.20,3,20,Cash
46379,2023-06-12,"Baja California",Activewear,"Compression Top",Male,L,0,1,250.55,5,28,"Credit Card"
46380,2022-07-17,Nayarit,Bottoms,Jeans,Female,M,0,1,299.99,4,32,PayPal
46381,2024-11-27,"Ciudad de México","One-Piece Outfits",Jumpsuit,Male,S,0,1,899.99,3,24,Cash
46382,2021-05-10,Durango,Accessories,Backpack,Female,M,0,1,540.90,5,23,PayPal
46383,2024-02-01,"Estado de México",Accessories,Scarf,Male,M,0,1,140.80,1,52,PayPal
46384,2023-08-27,"Nuevo León","One-Piece Outfits",Kaftan,Male,XL,0,1,415.35,3,26,PayPal
46385,2023-07-16,Sonora,Outerwear,Coat,Female,L,1,1,650.00,5,25,"Debit Card"
46386,2022-04-02,"Nuevo León","One-Piece Outfits",Tunic,Male,S,1,1,340.20,3,62,PayPal
46387,2021-06-27,Querétaro,Bottoms,"Cargo Pants",Female,S,0,1,250.75,2,21,"Credit Card"
46388,2021-06-12,Campeche,Outerwear,Jacket,Male,L,1,1,480.90,5,35,"Credit Card"
46389,2023-09-06,Tamaulipas,Accessories,Cap,Male,L,0,1,99.40,1,27,Cash
46390,2023-09-09,Zacatecas,Outerwear,Hoodie,Non-specified,L,0,1,275.45,5,47,"Debit Card"
46391,2021-12-08,Zacatecas,Tops,"Tank Top",Male,XL,0,1,89.25,4,25,"Bank Transfer"
46392,2024-03-25,Puebla,Outerwear,Hoodie,Female,M,1,2,550.90,5,27,Cash
46393,2024-05-13,"Estado de México",Outerwear,Coat,Female,M,0,1,650.00,1,58,"Credit Card"
46394,2022-04-13,Veracruz,Shoes,Sneakers,Female,M,0,1,599.50,4,27,"Credit Card"
46395,2023-05-08,"Estado de México","One-Piece Outfits",Tunic,Male,M,0,1,340.20,4,26,"Debit Card"
46396,2021-10-09,Puebla,Activewear,Joggers,Male,XL,0,1,345.10,5,28,"Debit Card"
46397,2022-09-12,Aguascalientes,Tops,"Tank Top",Female,XL,0,1,89.25,5,45,"Credit Card"
46398,2022-07-09,Chiapas,Accessories,Belt,Male,M,0,41,4944.60,1,34,"Debit Card"
46399,2021-05-09,"San Luis Potosí",Swimwear,"Board Shorts",Female,XL,0,1,120.30,2,27,Cash
46400,2021-03-30,Oaxaca,Bottoms,"Cargo Pants",Male,S,1,2,501.50,3,52,"Credit Card"
46401,2021-03-04,Nayarit,Bottoms,Jeans,Non-specified,M,0,1,299.99,3,56,"Debit Card"
46402,2024-09-11,"Nuevo León","One-Piece Outfits",Jumpsuit,Female,M,0,1,899.99,5,44,"Credit Card"
46403,2022-01-03,Guanajuato,Accessories,"Messenger Bag",Female,XL,1,1,650.75,4,26,"Credit Card"
46404,2023-07-23,Sonora,Swimwear,"Swim Shorts",Male,M,0,1,150.55,4,27,"Credit Card"
46405,2021-12-20,Hidalgo,Activewear,"Running Shorts",Male,M,0,1,180.30,5,16,"Debit Card"
46406,2023-09-09,"Baja California","One-Piece Outfits",Jumpsuit,Female,S,0,1,899.99,3,43,"Debit Card"
46407,2023-05-27,Veracruz,Shoes,Slip-Ons,Female,L,0,1,750.00,4,34,"Debit Card"
46408,2021-01-17,Aguascalientes,Tops,"Tank Top",Female,L,0,1,89.25,4,28,"Credit Card"
46409,2021-09-02,Nayarit,Bottoms,Jeans,Female,L,1,1,299.99,3,58,"Debit Card"
46410,2021-11-11,Querétaro,Outerwear,Hoodie,Female,XL,1,1,275.45,5,48,"Debit Card"
46411,2021-09-13,Guanajuato,Bottoms,Shorts,Female,M,0,1,145.60,3,48,"Debit Card"
46412,2021-04-22,Chiapas,"One-Piece Outfits",Rompers,Female,XL,0,1,720.10,3,37,"Debit Card"
46413,2021-04-14,Puebla,Accessories,Scarf,Male,M,0,1,140.80,2,31,"Debit Card"
46414,2024-06-22,Puebla,Shoes,Sandals,Male,XL,0,1,210.25,4,24,Cash
46415,2022-08-30,Veracruz,Tops,"Tank Top",Female,XL,0,1,89.25,5,53,Cash
46416,2023-11-16,Michoacán,Shoes,Sandals,Male,M,0,1,210.25,4,51,"Debit Card"
46417,2022-09-08,Sinaloa,Swimwear,"Board Shorts",Female,M,0,1,120.30,4,34,"Bank Transfer"
46418,2022-09-07,Querétaro,Tops,"Tank Top",Female,L,0,1,89.25,5,28,"Debit Card"
46419,2021-08-16,Puebla,Accessories,"Messenger Bag",Non-specified,S,1,1,650.75,1,27,PayPal
46420,2022-11-16,Veracruz,Outerwear,Blazer,Female,M,0,1,520.30,5,28,"Credit Card"
46421,2022-06-08,"Ciudad de México",Outerwear,Jacket,Female,S,0,1,480.90,5,52,"Credit Card"
46422,2024-03-19,"Estado de México",Bottoms,"Utility Pants",Female,L,0,1,160.00,4,21,"Bank Transfer"
46423,2023-03-07,"Nuevo León",Shoes,Slip-Ons,Male,XL,1,1,750.00,5,35,"Bank Transfer"
46424,2023-05-30,"Nuevo León",Tops,"Polo Shirt",Non-specified,M,0,1,135.50,5,42,"Credit Card"
46425,2023-03-08,Veracruz,"One-Piece Outfits",Tunic,Male,S,0,1,340.20,3,23,"Debit Card"
46426,2024-06-15,Morelos,Accessories,Cap,Female,M,0,1,99.40,1,17,"Debit Card"
46427,2021-07-12,Guanajuato,Outerwear,Jacket,Female,S,0,1,480.90,5,41,"Debit Card"
46428,2024-10-19,Guanajuato,Shoes,Sneakers,Female,M,0,1,599.50,4,46,"Credit Card"
46429,2024-08-15,Jalisco,Bottoms,"Cargo Pants",Female,S,1,1,250.75,5,30,Cash
46430,2024-11-20,"Estado de México",Bottoms,"Cargo Pants",Female,L,1,1,250.75,3,24,"Debit Card"
46431,2023-11-03,Durango,Shoes,Boots,Female,M,0,2,1781.98,4,22,"Bank Transfer"
46432,2021-03-13,"Nuevo León",Swimwear,"Swim Shorts",Male,S,0,1,150.55,1,43,Cash
46433,2021-02-19,Sonora,Bottoms,"Cargo Pants",Male,L,1,1,250.75,3,32,Cash
46434,2023-10-27,"Ciudad de México",Swimwear,"Rash Guard",Male,S,0,1,180.90,4,32,"Debit Card"
46435,2021-02-18,"Estado de México","One-Piece Outfits",Rompers,Male,L,0,1,720.10,3,26,Cash
46436,2022-02-26,Sonora,Shoes,Boots,Female,S,1,2,1781.98,4,21,"Debit Card"
46437,2024-09-01,Tabasco,Accessories,Wallet,Male,M,0,1,330.25,1,29,"Credit Card"
46438,2024-06-23,Chihuahua,Bottoms,Shorts,Male,M,0,1,145.60,3,50,"Debit Card"
46439,2024-05-02,Jalisco,Activewear,Joggers,Male,M,0,1,345.10,5,23,"Debit Card"
46440,2024-11-22,Tlaxcala,Accessories,Wallet,Male,M,0,1,330.25,1,27,"Debit Card"
46441,2024-12-11,"San Luis Potosí",Tops,T-Shirt,Female,XL,0,1,99.99,2,42,"Debit Card"
46442,2023-07-09,"Ciudad de México",Bottoms,Shorts,Female,L,1,1,145.60,3,25,"Bank Transfer"
46443,2022-07-01,Yucatán,Tops,"Polo Shirt",Male,L,0,1,135.50,5,32,Cash
46444,2021-06-28,Veracruz,Shoes,Sandals,Male,M,0,1,210.25,4,37,"Credit Card"
46445,2022-04-24,Sinaloa,Accessories,Scarf,Male,M,1,1,140.80,1,20,"Bank Transfer"
46446,2023-12-14,"Quintana Roo",Bottoms,Shorts,Female,M,0,1,145.60,3,35,"Credit Card"
46447,2021-10-18,Guanajuato,Accessories,"Messenger Bag",Female,S,0,1,650.75,1,34,"Debit Card"
46448,2024-12-22,Puebla,Accessories,Scarf,Female,XL,0,1,140.80,1,23,"Credit Card"
46449,2021-03-15,Guanajuato,Tops,T-Shirt,Female,M,0,1,99.99,5,29,PayPal
46450,2023-09-16,Michoacán,Shoes,Sandals,Non-specified,M,0,1,210.25,4,24,Cash
46451,2023-03-04,Nayarit,Tops,T-Shirt,Female,L,0,1,99.99,5,28,"Credit Card"
46452,2023-12-26,Tamaulipas,Accessories,Belt,Female,S,0,1,120.60,4,23,"Credit Card"
46453,2023-12-07,"Ciudad de México",Tops,"Tank Top",Female,XL,1,1,89.25,3,17,"Credit Card"
46454,2021-09-06,Oaxaca,"One-Piece Outfits",Tunic,Male,L,0,1,340.20,3,18,PayPal
46455,2021-03-05,Chiapas,Activewear,Joggers,Female,L,0,1,345.10,4,27,"Debit Card"
46456,2024-04-15,Sonora,Accessories,Scarf,Male,XL,0,1,140.80,1,32,"Credit Card"
46457,2023-01-17,Zacatecas,Shoes,Slip-Ons,Female,M,0,1,750.00,4,58,"Debit Card"
46458,2022-11-22,"Nuevo León",Accessories,Backpack,Non-specified,L,0,1,540.90,1,24,Cash
46459,2023-02-08,"Ciudad de México",Bottoms,Shorts,Male,XL,0,1,145.60,3,27,PayPal
46460,2021-06-16,Sinaloa,"One-Piece Outfits",Jumpsuit,Non-specified,L,1,1,899.99,3,31,Cash
46461,2024-12-14,Veracruz,Bottoms,Shorts,Female,M,1,1,145.60,4,27,"Credit Card"
46462,2021-04-13,Aguascalientes,Outerwear,Jacket,Male,S,1,1,480.90,3,32,PayPal
46463,2021-11-29,Querétaro,Activewear,Joggers,Female,S,0,1,345.10,5,23,"Debit Card"
46464,2023-07-02,Aguascalientes,Activewear,"Running Shorts",Male,M,0,1,180.30,1,46,"Debit Card"
46465,2021-07-18,Guerrero,Swimwear,"Swim Shorts",Female,M,1,1,150.55,4,19,Cash
46466,2023-07-30,"Quintana Roo",Tops,"Polo Shirt",Female,S,1,1,135.50,5,15,"Debit Card"
46467,2023-10-09,Colima,Tops,"Tank Top",Female,M,0,1,89.25,3,58,"Credit Card"
46468,2023-04-28,Querétaro,Outerwear,Coat,Male,M,1,1,650.00,5,54,Cash
46469,2023-09-26,Colima,Accessories,Cap,Male,L,0,1,99.40,1,41,"Credit Card"
46470,2023-01-23,Durango,Accessories,Belt,Female,M,0,1,120.60,1,31,Cash
46471,2021-01-18,Aguascalientes,Accessories,Cap,Female,M,1,1,99.40,1,16,"Credit Card"
46472,2022-02-03,Aguascalientes,Shoes,Loafers,Female,L,1,1,480.40,4,21,"Credit Card"
46473,2021-03-13,Michoacán,Outerwear,Coat,Male,L,0,1,650.00,5,35,"Credit Card"
46474,2024-03-22,Aguascalientes,Tops,"Tank Top",Male,S,0,1,89.25,5,33,PayPal
46475,2024-03-13,Nayarit,Swimwear,"Swim Shorts",Male,L,0,1,150.55,4,28,"Credit Card"
46476,2024-12-12,Morelos,Bottoms,Shorts,Male,S,0,1,145.60,2,18,"Credit Card"
46477,2022-02-07,Coahuila,Swimwear,"Board Shorts",Female,L,1,1,120.30,4,35,"Credit Card"
46478,2022-11-24,"Ciudad de México",Accessories,Cap,Male,M,0,1,99.40,1,26,"Credit Card"
46479,2022-06-02,Veracruz,Tops,"Polo Shirt",Female,XL,0,1,135.50,5,32,PayPal
46480,2024-01-14,Yucatán,Bottoms,"Cargo Pants",Male,XL,0,1,250.75,3,54,Cash
46481,2021-04-27,Tabasco,Swimwear,"Swim Shorts",Female,L,0,1,150.55,2,38,"Credit Card"
46482,2022-02-07,Sinaloa,Bottoms,Shorts,Male,M,1,1,145.60,3,52,"Debit Card"
46483,2022-11-08,Coahuila,Shoes,Slip-Ons,Male,M,0,1,750.00,4,24,Cash
46484,2021-04-18,"Nuevo León",Accessories,Cap,Male,XL,0,1,99.40,1,53,"Credit Card"
46485,2023-11-21,Tlaxcala,Shoes,Sneakers,Female,M,0,1,599.50,4,27,Cash
46486,2022-08-15,Sonora,Tops,T-Shirt,Female,M,0,1,99.99,4,54,"Debit Card"
46487,2023-02-21,Chihuahua,Bottoms,Shorts,Male,XL,0,1,145.60,4,28,"Credit Card"
46488,2024-07-29,"Baja California Sur",Shoes,Boots,Male,M,0,1,890.99,4,38,Cash
46489,2024-07-27,"Estado de México","One-Piece Outfits",Rompers,Male,M,0,1,720.10,4,31,Cash
46490,2024-03-26,Yucatán,Accessories,"Messenger Bag",Female,L,0,1,650.75,1,28,Cash
46491,2024-06-10,Tamaulipas,Shoes,Boots,Male,S,0,2,1781.98,4,15,"Credit Card"
46492,2024-12-15,Morelos,Accessories,Cap,Female,XL,0,1,99.40,4,26,"Debit Card"
46493,2024-05-17,Yucatán,Activewear,Joggers,Male,S,0,1,345.10,5,31,"Credit Card"
46494,2024-09-27,Oaxaca,Bottoms,"Utility Pants",Male,XL,0,1,160.00,4,27,"Credit Card"
46495,2024-12-17,Tlaxcala,Shoes,Boots,Male,XL,1,2,1781.98,4,25,PayPal
46496,2021-01-14,"Ciudad de México",Swimwear,"Board Shorts",Male,XL,0,1,120.30,4,24,"Debit Card"
46497,2023-07-23,Yucatán,Bottoms,Jeans,Female,M,0,1,299.99,3,23,"Debit Card"
46498,2022-09-17,Chihuahua,Outerwear,Coat,Male,M,1,1,650.00,5,24,"Bank Transfer"
46499,2021-01-10,Coahuila,Tops,"Tank Top",Male,S,1,1,89.25,5,26,"Credit Card"
46500,2021-04-01,Durango,Activewear,"Running Shorts",Female,M,0,1,180.30,5,57,"Debit Card"
46501,2023-08-21,Jalisco,Bottoms,Shorts,Male,M,0,1,145.60,3,31,"Debit Card"
46502,2023-02-21,"Ciudad de México",Tops,"Tank Top",Male,L,0,1,89.25,2,54,Cash
46503,2022-01-03,"Ciudad de México",Activewear,"Compression Top",Female,M,0,2,501.10,5,17,PayPal
46504,2023-08-30,Michoacán,Outerwear,Hoodie,Female,L,1,1,275.45,5,52,"Credit Card"
46505,2022-03-20,Chiapas,Bottoms,Jeans,Male,S,0,1,299.99,2,27,PayPal
46506,2023-08-17,Guanajuato,Outerwear,Jacket,Female,S,0,1,480.90,3,25,Cash
46507,2021-05-03,Sonora,Tops,"Polo Shirt",Male,M,1,1,135.50,4,54,"Credit Card"
46508,2021-12-06,Jalisco,Bottoms,Shorts,Female,S,1,1,145.60,3,34,"Credit Card"
46509,2024-07-02,Puebla,Shoes,Loafers,Female,M,1,1,480.40,4,20,"Debit Card"
46510,2021-02-08,Chiapas,Activewear,Joggers,Male,S,1,1,345.10,5,50,"Credit Card"
46511,2023-05-28,Coahuila,"One-Piece Outfits",Rompers,Male,XL,1,1,720.10,3,24,"Credit Card"
46512,2024-06-02,Puebla,Bottoms,Shorts,Female,XL,0,1,145.60,5,48,"Credit Card"
